FileName SurveyVisibilities.dat
FileStartTime 2025/06/21-00:00:00.000
FileStopTime 2025/06/24-00:00:00.000
VisibList 7420
2025/06/23-22:41:45.717 2025/06/23-22:42:02.000 TFRM TFRM____ 66111D                     0.100000
2025/06/21-22:29:17.001 2025/06/21-22:29:47.000 TFRM TFRM____ 67001A                     0.100000
2025/06/21-22:30:47.001 2025/06/21-22:31:17.000 TFRM TFRM____ 67001A                     0.100000
2025/06/21-22:38:17.001 2025/06/21-22:38:47.000 TFRM TFRM____ 67001A                     0.100000
2025/06/21-22:39:17.001 2025/06/21-22:39:47.000 TFRM TFRM____ 67001A                     0.100000
2025/06/22-22:05:26.001 2025/06/22-22:05:56.000 TFRM TFRM____ 67001A                     0.100000
2025/06/22-22:10:56.001 2025/06/22-22:11:26.000 TFRM TFRM____ 67001A                     0.100000
2025/06/22-22:25:26.001 2025/06/22-22:25:56.000 TFRM TFRM____ 67003E                     0.100000
2025/06/22-22:37:56.001 2025/06/22-22:38:26.000 TFRM TFRM____ 67003E                     0.100000
2025/06/22-22:57:56.001 2025/06/22-22:58:26.000 TFRM TFRM____ 67003E                     0.100000
2025/06/22-22:58:26.000 2025/06/22-22:58:56.000 TFRM TFRM____ 67003E                     0.100000
2025/06/23-01:57:26.001 2025/06/23-01:57:56.000 TFRM TFRM____ 67003E                     0.100000
2025/06/23-01:57:56.000 2025/06/23-01:58:26.000 TFRM TFRM____ 67003E                     0.100000
2025/06/23-01:58:56.001 2025/06/23-01:59:26.000 TFRM TFRM____ 67003E                     0.100000
2025/06/21-22:03:47.001 2025/06/21-22:04:17.000 TFRM TFRM____ 67026A                     0.100000
2025/06/21-22:04:17.000 2025/06/21-22:04:47.000 TFRM TFRM____ 67026A                     0.100000
2025/06/22-02:12:47.001 2025/06/22-02:13:17.000 TFRM TFRM____ 67026A                     0.100000
2025/06/22-02:13:17.000 2025/06/22-02:13:47.000 TFRM TFRM____ 67026A                     0.100000
2025/06/23-00:51:56.001 2025/06/23-00:52:26.000 TFRM TFRM____ 67026A                     0.100000
2025/06/22-01:33:47.001 2025/06/22-01:34:17.000 TFRM TFRM____ 67040F                     0.100000
2025/06/22-01:34:17.000 2025/06/22-01:34:47.000 TFRM TFRM____ 67040F                     0.100000
2025/06/22-01:34:47.000 2025/06/22-01:35:17.000 TFRM TFRM____ 67040F                     0.100000
2025/06/22-01:36:47.001 2025/06/22-01:37:17.000 TFRM TFRM____ 67040F                     0.100000
2025/06/22-01:38:17.001 2025/06/22-01:38:47.000 TFRM TFRM____ 67040F                     0.100000
2025/06/22-01:38:47.000 2025/06/22-01:39:17.000 TFRM TFRM____ 67040F                     0.100000
2025/06/22-01:42:17.001 2025/06/22-01:42:47.000 TFRM TFRM____ 67040F                     0.100000
2025/06/22-01:42:47.000 2025/06/22-01:43:17.000 TFRM TFRM____ 67040F                     0.100000
2025/06/22-01:44:47.001 2025/06/22-01:45:17.000 TFRM TFRM____ 67040F                     0.100000
2025/06/22-01:45:17.000 2025/06/22-01:45:47.000 TFRM TFRM____ 67040F                     0.100000
2025/06/22-01:45:47.000 2025/06/22-01:46:17.000 TFRM TFRM____ 67040F                     0.100000
2025/06/22-01:47:47.001 2025/06/22-01:48:17.000 TFRM TFRM____ 67040F                     0.100000
2025/06/22-01:48:47.001 2025/06/22-01:49:17.000 TFRM TFRM____ 67040F                     0.100000
2025/06/22-01:50:17.001 2025/06/22-01:50:47.000 TFRM TFRM____ 67040F                     0.100000
2025/06/22-01:50:47.000 2025/06/22-01:51:17.000 TFRM TFRM____ 67040F                     0.100000
2025/06/22-01:54:17.001 2025/06/22-01:54:47.000 TFRM TFRM____ 67040F                     0.100000
2025/06/22-01:54:47.000 2025/06/22-01:55:17.000 TFRM TFRM____ 67040F                     0.100000
2025/06/22-01:56:17.001 2025/06/22-01:56:47.000 TFRM TFRM____ 67040F                     0.100000
2025/06/22-01:57:17.001 2025/06/22-01:57:47.000 TFRM TFRM____ 67040F                     0.100000
2025/06/22-02:01:17.001 2025/06/22-02:01:47.000 TFRM TFRM____ 67040F                     0.100000
2025/06/22-02:03:17.001 2025/06/22-02:03:47.000 TFRM TFRM____ 67040F                     0.100000
2025/06/22-02:04:17.001 2025/06/22-02:04:47.000 TFRM TFRM____ 67040F                     0.100000
2025/06/22-02:06:17.001 2025/06/22-02:06:47.000 TFRM TFRM____ 67040F                     0.100000
2025/06/22-02:15:17.001 2025/06/22-02:15:47.000 TFRM TFRM____ 67040F                     0.100000
2025/06/22-02:16:17.001 2025/06/22-02:16:47.000 TFRM TFRM____ 67040F                     0.100000
2025/06/22-02:21:47.001 2025/06/22-02:22:17.000 TFRM TFRM____ 67040F                     0.100000
2025/06/21-21:23:47.001 2025/06/21-21:24:17.000 TFRM TFRM____ 67066B                     0.100000
2025/06/21-22:17:47.001 2025/06/21-22:18:17.000 TFRM TFRM____ 67066E                     0.100000
2025/06/21-22:21:17.001 2025/06/21-22:21:47.000 TFRM TFRM____ 67066E                     0.100000
2025/06/21-22:24:17.001 2025/06/21-22:24:47.000 TFRM TFRM____ 67066E                     0.100000
2025/06/21-22:29:17.001 2025/06/21-22:29:47.000 TFRM TFRM____ 67066E                     0.100000
2025/06/21-22:30:47.001 2025/06/21-22:31:17.000 TFRM TFRM____ 67066E                     0.100000
2025/06/22-22:10:26.001 2025/06/22-22:10:56.000 TFRM TFRM____ 67066E                     0.100000
2025/06/22-23:03:26.001 2025/06/22-23:03:56.000 TFRM TFRM____ 67066E                     0.100000
2025/06/22-01:33:47.001 2025/06/22-01:34:17.000 TFRM TFRM____ 67066G                     0.100000
2025/06/22-01:34:17.000 2025/06/22-01:34:47.000 TFRM TFRM____ 67066G                     0.100000
2025/06/22-01:34:47.000 2025/06/22-01:35:17.000 TFRM TFRM____ 67066G                     0.100000
2025/06/22-22:08:26.001 2025/06/22-22:08:56.000 TFRM TFRM____ 67066G                     0.100000
2025/06/22-22:08:56.000 2025/06/22-22:09:26.000 TFRM TFRM____ 67066G                     0.100000
2025/06/22-22:12:26.000 2025/06/22-22:12:56.000 TFRM TFRM____ 67066G                     0.100000
2025/06/22-22:13:56.001 2025/06/22-22:14:26.000 TFRM TFRM____ 67066G                     0.100000
